rank,Name,Location,Overall,Teaching,Rechearch,Citations,Industry_Income,Internationals_Outlook,n_students,student_staff_ratio,n_international_students,m_v_ratio,href,Times_Higher_Education_World_University_ID,item,GRID_ID,fuzz
601–800,Polytechnic University of Valencia,Spain,26.0–33.4,25.4,12.0,45.2,44.5,47.5,"21,945",9.4,13%,38 : 62,/world-university-rankings/polytechnic-university-valencia,polytechnic-university-valencia,http://www.wikidata.org/entity/Q2003976,grid.157927.f,
601–800,Pontifical Catholic University of Chile,Chile,26.0–33.4,25.5,24.0,44.0,39.0,56.9,"27,485",15.2,7%,,/world-university-rankings/pontifical-catholic-university-chile,pontifical-catholic-university-chile,http://www.wikidata.org/entity/Q1129925,grid.7870.8,
601–800,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),Brazil,26.0–33.4,27.0,21.8,30.6,98.2,43.5,"15,415",18.7,6%,52 : 48,/world-university-rankings/pontifical-catholic-university-rio-de-janeiro-puc-rio,pontifical-catholic-university-rio-de-janeiro-puc-rio,http://www.wikidata.org/entity/Q1857293,grid.4839.6,
601–800,Portland State University,United States,26.0–33.4,19.8,21.7,42.8,34.6,31.8,"20,666",18.4,9%,54 : 46,/world-university-rankings/portland-state-university,portland-state-university,http://www.wikidata.org/entity/Q1771717,grid.262075.4,
601–800,University of Pretoria,South Africa,26.0–33.4,23.8,28.7,35.7,59.4,51.0,"35,687",23.2,8%,56 : 44,/world-university-rankings/university-pretoria,university-pretoria,http://www.wikidata.org/entity/Q604444,grid.49697.35,
601–800,Pusan National University,South Korea,26.0–33.4,27.8,28.2,28.4,63.2,35.3,"24,409",18.4,11%,47 : 53,/world-university-rankings/pusan-national-university,pusan-national-university,http://www.wikidata.org/entity/Q53122,grid.262229.f,
601–800,Université du Québec,Canada,26.0–33.4,22.6,21.3,39.4,41.8,65.6,"54,198",20.2,10%,57 : 43,/world-university-rankings/universite-du-quebec,universite-du-quebec,http://www.wikidata.org/entity/Q326282,grid.265695.b,
601–800,University of Regina,Canada,26.0–33.4,15.3,14.8,45.8,36.0,54.1,"12,585",22.5,15%,60 : 40,/world-university-rankings/university-regina,university-regina,http://www.wikidata.org/entity/Q3104287,grid.57926.3f,
601–800,University of Rennes 1,France,26.0–33.4,19.1,15.4,49.8,36.4,55.1,"27,685",17.4,11%,53 : 47,/world-university-rankings/university-rennes-1,university-rennes-1,,grid.410368.8,101.0
601–800,Rikkyo University,Japan,26.0–33.4,14.4,8.6,60.7,34.3,38.9,"20,542",24.7,3%,52 : 48,/world-university-rankings/rikkyo-university,rikkyo-university,,grid.262564.1,101.0
601–800,Rochester Institute of Technology,United States,26.0–33.4,19.6,17.2,42.9,36.1,39.9,"14,200",16.2,18%,34 : 66,/world-university-rankings/rochester-institute-technology,rochester-institute-technology,http://www.wikidata.org/entity/Q2140778,grid.262613.2,
601–800,Roskilde University,Denmark,26.0–33.4,19.4,31.0,44.4,37.5,49.3,"6,109",16.1,10%,63 : 37,/world-university-rankings/roskilde-university,roskilde-university,http://www.wikidata.org/entity/Q1542386,grid.11702.35,
601–800,RUDN University,Russian Federation,26.0–33.4,38.3,10.3,19.6,36.9,70.7,"19,350",10.8,25%,58 : 42,/world-university-rankings/rudn-university,rudn-university,http://www.wikidata.org/entity/Q839669,grid.77642.30,
601–800,Universiti Sains Malaysia,Malaysia,26.0–33.4,35.6,22.4,18.8,43.2,50.7,"21,394",11.2,13%,65 : 35,/world-university-rankings/universiti-sains-malaysia,universiti-sains-malaysia,http://www.wikidata.org/entity/Q1973130,grid.11875.3a,
601–800,University of Salamanca,Spain,26.0–33.4,27.8,15.2,33.6,35.6,49.5,"29,243",17.7,15%,58 : 42,/world-university-rankings/university-salamanca,university-salamanca,http://www.wikidata.org/entity/Q308963,grid.11762.33,
601–800,University of Salford,United Kingdom,26.0–33.4,18.1,15.4,34.5,34.5,71.4,"15,947",18.8,25%,51 : 49,/world-university-rankings/university-salford,university-salford,http://www.wikidata.org/entity/Q2738622,grid.8752.8,
601–800,University of San Diego,United States,26.0–33.4,37.4,18.1,38.1,39.5,25.0,"7,671",13.0,8%,56 : 44,/world-university-rankings/university-san-diego,university-san-diego,,grid.267102.0,101.0
601–800,University of Santiago de Compostela,Spain,26.0–33.4,26.8,16.0,50.5,39.0,44.3,"26,118",15.2,8%,62 : 38,/world-university-rankings/university-santiago-de-compostela,university-santiago-de-compostela,http://www.wikidata.org/entity/Q1473677,grid.11794.3a,
601–800,University of Sassari,Italy,26.0–33.4,20.7,15.1,51.6,35.6,36.2,"12,227",21.2,1%,61 : 39,/world-university-rankings/university-sassari,university-sassari,http://www.wikidata.org/entity/Q532822,grid.11450.31,
601–800,University of Seville,Spain,26.0–33.4,27.0,18.8,38.7,36.6,38.4,"55,395",19.4,7%,54 : 46,/world-university-rankings/university-seville,university-seville,http://www.wikidata.org/entity/Q1229996,grid.9224.d,
601–800,Sharif University of Technology,Iran,26.0–33.4,26.2,31.9,38.8,93.8,19.9,"9,435",19.0,,26 : 74,/world-university-rankings/sharif-university-technology,sharif-university-technology,http://www.wikidata.org/entity/Q2096604,grid.412553.4,
601–800,Shenzhen University,China,26.0–33.4,15.8,17.7,62.6,49.9,33.7,"34,095",17.2,1%,47 : 53,/world-university-rankings/shenzhen-university,shenzhen-university,,grid.263488.3,101.0
601–800,Université de Sherbrooke,Canada,26.0–33.4,27.8,13.4,51.5,36.6,57.6,"15,148",12.7,8%,55 : 45,/world-university-rankings/universite-de-sherbrooke,universite-de-sherbrooke,http://www.wikidata.org/entity/Q2579532,grid.86715.3d,
601–800,Shiraz University of Technology,Iran,26.0–33.4,21.6,18.6,46.6,43.5,15.2,"1,512",14.5,,36 : 64,/world-university-rankings/shiraz-university-technology,shiraz-university-technology,,grid.444860.a,101.0
601–800,Sichuan University,China,26.0–33.4,32.7,27.4,32.0,76.9,19.8,"59,998",13.8,3%,50 : 50,/world-university-rankings/sichuan-university,sichuan-university,http://www.wikidata.org/entity/Q2281517,grid.13291.38,
601–800,Sogang University,South Korea,26.0–33.4,23.2,29.2,22.9,47.7,30.7,"9,636",22.2,8%,43 : 57,/world-university-rankings/sogang-university,sogang-university,http://www.wikidata.org/entity/Q374457,grid.263736.5,
601–800,University of South Alabama,United States,26.0–33.4,31.4,10.0,44.2,35.8,25.1,"14,391",15.0,6%,61 : 39,/world-university-rankings/university-south-alabama,university-south-alabama,,grid.267153.4,101.0
601–800,University of South Dakota,United States,26.0–33.4,30.4,14.5,55.8,38.6,24.4,"15,570",35.3,3%,61 : 39,/world-university-rankings/university-south-dakota,university-south-dakota,http://www.wikidata.org/entity/Q1305521,grid.267169.d,
601–800,University of Southern Queensland,Australia,26.0–33.4,19.7,18.2,35.7,35.8,71.4,"11,815",26.4,16%,58 : 42,/world-university-rankings/university-southern-queensland,university-southern-queensland,http://www.wikidata.org/entity/Q978124,grid.1048.d,
601–800,University of Split,Croatia,26.0–33.4,13.8,13.8,60.4,40.5,43.3,"20,093",28.3,2%,,/world-university-rankings/university-split,university-split,http://www.wikidata.org/entity/Q609301,grid.38603.3e,
601–800,Suez Canal University,Egypt,26.0–33.4,17.6,7.6,69.0,35.3,45.5,"39,113",12.5,1%,62 : 38,/world-university-rankings/suez-canal-university,suez-canal-university,http://www.wikidata.org/entity/Q1161619,grid.33003.33,
601–800,University of the Sunshine Coast,Australia,26.0–33.4,15.9,22.0,42.3,36.3,66.3,"8,915",29.2,16%,64 : 36,/world-university-rankings/university-sunshine-coast,university-sunshine-coast,http://www.wikidata.org/entity/Q1423677,grid.1034.6,
601–800,University of Szeged,Hungary,26.0–33.4,19.8,11.1,41.2,37.3,52.5,"20,388",13.1,14%,57 : 43,/world-university-rankings/university-szeged,university-szeged,http://www.wikidata.org/entity/Q369839,grid.9008.1,
601–800,University of Tabriz,Iran,26.0–33.4,26.6,18.1,37.8,43.0,17.1,"23,480",29.9,,50 : 50,/world-university-rankings/university-tabriz,university-tabriz,http://www.wikidata.org/entity/Q2002703,grid.412831.d,
601–800,Tallinn University of Technology,Estonia,26.0–33.4,16.8,14.2,37.6,45.5,58.7,"10,431",20.8,15%,43 : 57,/world-university-rankings/tallinn-university-technology,tallinn-university-technology,http://www.wikidata.org/entity/Q604487,grid.6988.f,
601–800,Technical University of Madrid,Spain,26.0–33.4,31.1,13.9,37.9,42.6,47.5,"39,269",13.2,13%,32 : 68,/world-university-rankings/technical-university-madrid,technical-university-madrid,http://www.wikidata.org/entity/Q25864,grid.5690.a,
601–800,University of Technology of Compiègne,France,26.0–33.4,24.2,9.9,50.1,41.9,82.7,"4,254",15.9,24%,37 : 63,/world-university-rankings/university-technology-compiegne,university-technology-compiegne,http://www.wikidata.org/entity/Q622906,grid.6227.1,
601–800,University of Tehran,Iran,26.0–33.4,33.8,22.5,35.0,34.0,22.4,"55,645",25.7,2%,43 : 57,/world-university-rankings/university-tehran,university-tehran,http://www.wikidata.org/entity/Q737835,grid.46072.37,
601–800,Tehran University of Medical Sciences,Iran,26.0–33.4,48.1,15.8,30.1,37.9,21.1,"12,230",7.2,6%,58 : 42,/world-university-rankings/tehran-university-medical-sciences,tehran-university-medical-sciences,http://www.wikidata.org/entity/Q7694901,grid.411705.6,
601–800,Universiti Teknologi Malaysia,Malaysia,26.0–33.4,35.9,24.4,23.3,44.8,57.1,"17,726",10.9,17%,52 : 48,/world-university-rankings/universiti-teknologi-malaysia,universiti-teknologi-malaysia,http://www.wikidata.org/entity/Q24401,grid.410877.d,
601–800,Universiti Teknologi Petronas,Malaysia,26.0–33.4,25.2,30.7,26.7,78.7,64.9,"6,448",16.5,21%,33 : 67,/world-university-rankings/universiti-teknologi-petronas,universiti-teknologi-petronas,http://www.wikidata.org/entity/Q2096395,grid.444487.f,
601–800,University of Texas at Arlington,United States,26.0–33.4,19.3,17.6,48.0,39.3,45.6,"27,061",23.8,15%,55 : 45,/world-university-rankings/university-texas-arlington,university-texas-arlington,http://www.wikidata.org/entity/Q1230739,grid.267315.4,
601–800,University of Texas at El Paso,United States,26.0–33.4,19.6,21.4,41.8,34.0,37.9,"16,744",23.6,8%,53 : 47,/world-university-rankings/university-texas-el-paso,university-texas-el-paso,http://www.wikidata.org/entity/Q2093110,grid.267324.6,
601–800,Texas Tech University,United States,26.0–33.4,30.5,20.7,42.3,36.7,44.6,"32,486",22.2,9%,46 : 54,/world-university-rankings/texas-tech-university,texas-tech-university,http://www.wikidata.org/entity/Q1423756,grid.264784.b,
601–800,Tezpur University,India,26.0–33.4,35.2,26.0,31.2,34.2,13.7,"3,454",12.4,,38 : 62,/world-university-rankings/tezpur-university,tezpur-university,http://www.wikidata.org/entity/Q7708635,grid.45982.32,
601–800,University of Trás-os-Montes and Alto Douro,Portugal,26.0–33.4,22.3,20.8,34.1,34.0,37.3,"6,770",12.4,4%,57 : 43,/world-university-rankings/university-tras-os-montes-and-alto-douro,university-tras-os-montes-and-alto-douro,,grid.12341.35,101.0
601–800,Ulster University,United Kingdom,26.0–33.4,19.8,18.2,39.5,35.2,75.3,"17,919",18.9,8%,56 : 44,/world-university-rankings/ulster-university,ulster-university,http://www.wikidata.org/entity/Q2096524,grid.12641.30,
601–800,University of Vigo,Spain,26.0–33.4,26.0,14.8,35.3,39.0,41.7,"19,699",17.0,6%,50 : 50,/world-university-rankings/university-vigo,university-vigo,http://www.wikidata.org/entity/Q666916,grid.6312.6,
601–800,University of Warsaw,Poland,26.0–33.4,25.7,19.9,44.7,34.2,44.9,"49,752",14.0,9%,65 : 35,/world-university-rankings/university-warsaw,university-warsaw,http://www.wikidata.org/entity/Q144488,grid.12847.38,
601–800,Waseda University,Japan,26.0–33.4,30.7,21.7,31.2,38.0,36.3,"49,761",16.0,10%,37 : 63,/world-university-rankings/waseda-university,waseda-university,http://www.wikidata.org/entity/Q274486,grid.5290.e,
601–800,University of the West of England,United Kingdom,26.0–33.4,15.7,14.8,42.7,34.5,62.3,"20,893",18.0,20%,53 : 47,/world-university-rankings/university-west-england,university-west-england,http://www.wikidata.org/entity/Q2002520,grid.6518.a,
601–800,University of the Western Cape,South Africa,26.0–33.4,17.3,19.3,42.9,34.3,61.0,"21,246",32.4,8%,60 : 40,/world-university-rankings/university-western-cape,university-western-cape,http://www.wikidata.org/entity/Q475700,grid.8974.2,
601–800,Western Washington University,United States,26.0–33.4,14.7,10.2,61.1,34.0,22.2,"13,726",17.7,1%,57 : 43,/world-university-rankings/western-washington-university,western-washington-university,,grid.281386.6,101.0
601–800,University of Westminster,United Kingdom,26.0–33.4,18.2,15.4,36.2,34.4,84.9,"16,966",18.1,47%,59 : 41,/world-university-rankings/university-westminster,university-westminster,http://www.wikidata.org/entity/Q1247544,grid.12896.34,
601–800,West Virginia University,United States,26.0–33.4,18.9,10.2,53.8,34.0,39.4,"23,689",16.8,8%,47 : 53,/world-university-rankings/west-virginia-university,west-virginia-university,,grid.268154.c,101.0
601–800,University of Windsor,Canada,26.0–33.4,32.6,18.9,34.4,37.4,69.1,"13,427",24.8,18%,,/world-university-rankings/university-windsor,university-windsor,http://www.wikidata.org/entity/Q2065769,grid.267455.7,
601–800,University of Wolverhampton,United Kingdom,26.0–33.4,15.0,13.0,41.8,34.1,65.4,"15,468",20.4,21%,59 : 41,/world-university-rankings/university-wolverhampton,university-wolverhampton,,grid.6374.6,101.0
601–800,Yeungnam University,South Korea,26.0–33.4,17.7,12.5,44.1,40.3,35.7,"20,389",14.5,5%,50 : 50,/world-university-rankings/yeungnam-university,yeungnam-university,http://www.wikidata.org/entity/Q56148,grid.413028.c,
601–800,Yokohama City University,Japan,26.0–33.4,24.5,8.3,63.1,39.2,19.6,"4,910",3.7,2%,56 : 44,/world-university-rankings/yokohama-city-university,yokohama-city-university,http://www.wikidata.org/entity/Q914024,grid.268441.d,
601–800,University of Zaragoza,Spain,26.0–33.4,27.9,12.4,47.7,38.1,37.0,"28,008",10.3,4%,54 : 46,/world-university-rankings/university-zaragoza,university-zaragoza,http://www.wikidata.org/entity/Q633561,grid.11205.37,
801–1000,Acharya Nagarjuna University,India,19.0–25.9,39.0,8.5,13.4,40.7,22.2,"4,730",13.4,5%,35 : 65,/world-university-rankings/acharya-nagarjuna-university,acharya-nagarjuna-university,,grid.411114.0,101.0
801–1000,University of A Coruña,Spain,19.0–25.9,22.8,12.4,26.1,35.6,30.9,"15,159",11.4,2%,52 : 48,/world-university-rankings/university-coruna,university-coruna,http://www.wikidata.org/entity/Q280305,grid.8073.c,
801–1000,"Adam Mickiewicz University, Poznań",Poland,19.0–25.9,16.8,12.5,26.1,34.8,31.7,"37,630",14.0,2%,70 : 30,/world-university-rankings/adam-mickiewicz-university-poznan,adam-mickiewicz-university-poznan,,grid.5633.3,103.0
801–1000,AGH University of Science and Technology,Poland,19.0–25.9,16.6,13.1,26.6,36.7,20.4,"31,252",14.1,2%,,/world-university-rankings/agh-university-science-and-technology,agh-university-science-and-technology,http://www.wikidata.org/entity/Q414245,grid.9922.0,
801–1000,"University of Agriculture, Faisalabad",Pakistan,19.0–25.9,16.9,16.3,23.8,36.2,31.8,"22,178",32.0,,42 : 58,/world-university-rankings/university-agriculture-faisalabad,university-agriculture-faisalabad,http://www.wikidata.org/entity/Q7895024,grid.413016.1,
801–1000,Aichi Medical University,Japan,19.0–25.9,24.6,10.5,26.0,37.8,17.1,"1,272",2.9,1%,60 : 40,/world-university-rankings/aichi-medical-university,aichi-medical-university,,grid.411234.1,101.0
801–1000,Ajou University,South Korea,19.0–25.9,24.3,18.0,28.4,50.7,26.1,"11,349",10.0,5%,36 : 64,/world-university-rankings/ajou-university,ajou-university,http://www.wikidata.org/entity/Q491082,grid.251916.8,
801–1000,Alexandria University,Egypt,19.0–25.9,15.3,10.3,27.4,40.7,44.4,"175,270",25.0,3%,54 : 46,/world-university-rankings/alexandria-university,alexandria-university,http://www.wikidata.org/entity/Q1424632,grid.7155.6,
801–1000,Al-Farabi Kazakh National University,Kazakhstan,19.0–25.9,24.3,9.4,15.4,42.7,59.7,"16,931",4.6,14%,56 : 44,/world-university-rankings/al-farabi-kazakh-national-university,al-farabi-kazakh-national-university,,grid.77184.3d,101.0
801–1000,University of Alicante,Spain,19.0–25.9,23.6,13.6,28.4,36.5,39.9,"27,639",19.0,9%,58 : 42,/world-university-rankings/university-alicante,university-alicante,http://www.wikidata.org/entity/Q2037040,grid.5268.9,
801–1000,Aligarh Muslim University,India,19.0–25.9,30.9,9.2,37.4,34.0,24.4,"17,884",14.3,2%,32 : 68,/world-university-rankings/aligarh-muslim-university,aligarh-muslim-university,http://www.wikidata.org/entity/Q196544,grid.411340.3,
801–1000,University of Almería,Spain,19.0–25.9,17.3,12.5,24.0,36.0,35.9,"12,883",19.2,7%,56 : 44,/world-university-rankings/university-almeria,university-almeria,http://www.wikidata.org/entity/Q1218488,grid.28020.38,
801–1000,American University of Sharjah,United Arab Emirates,19.0–25.9,18.0,13.6,20.2,36.4,95.9,"5,769",14.2,84%,49 : 51,/world-university-rankings/american-university-sharjah,american-university-sharjah,http://www.wikidata.org/entity/Q4115992,grid.411365.4,
801–1000,Anadolu University,Turkey,19.0–25.9,11.6,23.9,17.5,100.0,16.4,"1,413,003",865.8,1%,44 : 56,/world-university-rankings/anadolu-university,anadolu-university,http://www.wikidata.org/entity/Q483758,grid.41206.31,
